date,update_time,alpha,lambda,current_soc_kwh,previous_contract_total_kwh,scenario_count,J_fix_yuan,J_roll_yuan,V_yuan,relative_value_percent,relative_value_reason,fixed_expected_emergency_cost_yuan,fixed_cvar_yuan,roll_adjustment_cost_yuan,roll_expected_emergency_cost_yuan,roll_cvar_yuan,roll_increase_kwh,roll_decrease_kwh,confidence_rho,classification,reconstructed_J_roll_difference,fixed_max_violation,roll_max_violation,fixed_primary_status,fixed_secondary_status,roll_primary_status,roll_secondary_status
2025-10-01,18:00,0.85,0.25,10775.414814814812,17684.444252593046,14,37.39602753982551,36.99134205855012,0.4046854812753935,1.0821616837361057,defined,14.023510375648993,93.49006865670609,-1.0185910845381705,14.253724928658107,95.02483285772072,0.0,1.5202853500630298,0.5,positive,0.0,1.000000082740371e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-02,06:00,0.85,0.25,9321.117015245436,46326.934807414975,14,36.86742973252028,-2349.337673078874,2386.205102811394,6472.393438120677,defined,13.84051427058551,92.10766184773908,-2386.2894350445986,13.916666471019038,92.14038197882039,0.0,6592.212856969631,0.5675653477939547,positive,0.0,1.000000082740371e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-10-02,12:00,0.85,0.25,7531.2977510453475,33105.06167275534,14,36.995555197390935,-1147.2639244462487,1184.2594796436397,3201.085842136944,defined,13.87333326015156,92.48888774895751,-1184.4181968380092,14.009376556695361,92.57958334026084,0.0,4266.626368705146,0.674236325977098,positive,0.0,1.0000000116860974e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-02,18:00,0.85,0.25,10800.0,17773.14198390964,14,36.19564900073753,36.19564900073531,2.2239987629291136e-12,6.144381505312412e-12,defined,13.573368422283517,90.48912231381605,5.072073372502942e-09,13.573368373373714,90.48912248915808,1.2372302080621012e-06,1.237231117556803e-06,0.5,numerical_zero,0.0,1.000000082740371e-07,1.000000580120286e-07,optimal,optimal,optimal,optimal
2025-10-03,06:00,0.85,0.25,4620.546839259259,12646.517840043209,14,105.57199142700219,76.98493711805276,28.587054308949433,27.078256195172724,defined,41.14280606635783,257.7167414425774,-0.5562193342228596,30.056712625841236,189.93777530573755,34.1425430969137,52.4164440213502,0.6140312385817182,positive,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-03,12:00,0.85,0.25,10640.23167656823,12628.243939118773,14,276.89016610766333,211.35697579956212,65.53319030810121,23.667575930674225,defined,138.24837096299024,554.5671805786924,75.99165645118609,50.89184922612012,337.89388048902373,62.395424752225836,30.030544957927333,0.721302899256523,positive,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-03,18:00,0.85,0.25,10773.736023170013,9352.437066837274,14,83.34271467112268,83.34271467111941,3.268496584496461e-12,3.921754405762066e-12,defined,31.253518061845856,208.35678643710727,8.018572559819859e-07,31.253517700973312,208.35678467315537,5.415575969891506e-07,0.0,0.5,numerical_zero,0.0,1.0000003669574653e-07,1.0000005090660125e-07,optimal,optimal,optimal,optimal
2025-10-04,06:00,0.85,0.25,5731.919908077055,14766.183305016404,14,87.89068057124095,-223.98829164663482,311.8789722178758,354.84873958289376,defined,32.95900526435581,219.72670122754056,-311.87897211787583,32.959005176715394,219.72670117810256,0.0,1007.1451905971601,0.5931058327415998,positive,0.0,1.000000082740371e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-04,12:00,0.85,0.25,10599.93918562273,13759.038114419245,14,87.28838472857458,-39.031527821108135,126.31991254968273,144.71560327582833,defined,32.73314432022251,218.22096163340828,-126.3199124496828,32.73314423571551,218.22096157143667,0.0,297.2567274935658,0.7237860924086845,positive,0.0,1.000000082740371e-07,1.0000000116860974e-07,optimal,optimal,optimal,optimal
2025-10-04,18:00,0.85,0.25,10800.0,9538.677550293214,14,74.25008463653023,74.25008463653211,-1.8758328224066645e-12,-2.52637129181638e-12,defined,27.843781780443845,185.62521142434554,2.7391898906898866e-07,27.84378163597992,185.62521090653277,4.2706497590635475e-07,7.958078640513122e-13,0.5,numerical_zero,0.0,1.000000082740371e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-05,06:00,0.85,0.25,9807.264261944436,45506.51244780205,14,37.74037188970827,-2519.7079966318793,2557.4483685215873,6776.425987521863,defined,14.152639508781018,94.35092952370901,-2557.4483684215875,14.152639421140632,94.35092947427088,0.0,8175.719509102089,0.615012849808885,positive,0.0,1.0000006511745596e-07,9.999939720728435e-08,optimal,optimal,optimal,optimal
2025-10-05,12:00,0.85,0.25,7932.339585815142,32135.408235545205,14,48.17701666170818,-646.609334506641,694.7863511683491,1442.1531246881375,defined,18.642114158143347,118.13961001425935,-690.4878960787917,17.101616411982718,107.10778064067213,3.9220722623106212,2812.3959138358114,0.7160787742827459,positive,0.0,1.0000006511745596e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-05,18:00,0.85,0.25,10795.361111111111,17567.72148313813,14,40.3841863299824,40.38418632998141,9.876544027065393e-13,2.4456464088104604e-12,defined,15.144069933541441,100.96046558576381,2.699597627512361e-07,15.14406977250812,100.96046515005412,4.208914292972188e-07,0.0,0.5,numerical_zero,0.0,1.0000006511745596e-07,9.999998695775503e-08,optimal,optimal,optimal,optimal
2025-10-06,06:00,0.85,0.25,9945.458105,34080.78446738964,14,331.8012102813866,331.7565036459556,0.044706635430998176,0.013473921747628457,defined,124.75487229687292,828.1853519380547,-2.8016095535293433,125.78871082866071,835.077609483297,0.0,6.2092410317583,0.6664023081337624,positive,0.0,1.0000007932831068e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-06,12:00,0.85,0.25,5929.5159279938325,32354.5089885465,14,71.57146486038634,-288.7990230589719,360.37048791935825,503.51140447150124,defined,30.49110415540346,164.32144281993152,-333.4471510762754,17.509968022047524,108.55263998102399,19.833160452503193,938.9294280049755,0.703363351169106,positive,0.0,1.000000082740371e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-06,18:00,0.85,0.25,10785.926851851851,17698.35206055563,14,51.404943009900904,51.404943009903185,-2.2808421817899216e-12,-4.437009455200869e-12,defined,19.27685368851053,128.5123572855615,2.69970160005073e-07,19.276853527474884,128.51235684983257,4.209076395464188e-07,0.0,0.5,numerical_zero,0.0,9.999999406318238e-08,1.0000000116860974e-07,optimal,optimal,optimal,optimal
2025-10-07,06:00,0.85,0.25,9902.508517592594,39335.18513161583,14,54.11673691861613,-548.8205744704183,602.9373113890343,1114.142030211035,defined,20.493576713676156,134.49264081975988,-602.9373112890346,20.493576613677543,134.49264081975514,0.0,2161.3102013079797,0.7054307139853566,positive,0.0,1.000000082740371e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-10-07,12:00,0.85,0.25,7616.038352017227,31602.31877718694,14,205.77851009135264,-304.09975440954514,509.8782645008978,247.78013227646758,defined,83.1873976343247,490.36444982811184,-429.6747169723368,47.09061096104689,313.93740640697916,61.38344840817527,2270.8841504726706,0.6870807020300234,positive,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-07,18:00,0.85,0.25,10800.0,17739.10939388896,14,35.03344872418272,35.03344872418817,-5.4498627832799684e-12,-1.5556169836965162e-11,defined,13.13754330723853,87.58362166777674,2.6997136970408064e-07,13.1375431703313,87.583621135542,4.209095255754298e-07,0.0,0.5,numerical_zero,0.0,1.000000082740371e-07,1.0000000116860974e-07,optimal,optimal,optimal,optimal
2025-10-08,06:00,0.85,0.25,9924.427419351843,35482.233556238425,14,63.24965800809176,-682.1544717087171,745.4041297168088,1178.5109251048386,defined,23.718621802281373,158.12414482324155,-745.4041296168091,23.71862171553452,158.12414477023017,0.0,2696.633200768918,0.6856846870882619,positive,0.0,9.999999406318238e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-08,12:00,0.85,0.25,6115.250839740573,30084.60088935463,14,64.17218408282916,-417.0406723184213,481.21285640125046,749.8776351138885,defined,24.064569080307894,160.43046001008506,-481.21285630125067,24.064568993561032,160.4304599570735,0.0,1814.1255252443814,0.7039747817089401,positive,0.0,1.000000082740371e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-08,18:00,0.85,0.25,10657.728794615961,16207.569015205161,14,325.81763562445593,280.6667929622515,45.15084266220441,13.857703735302469,defined,123.2107605853977,810.4275001562329,195.0065563741386,32.122588720542346,214.15059147028228,114.00229919612093,0.0,0.5,positive,0.0,1.0000007932831068e-07,9.999962458095979e-08,optimal,optimal,optimal,optimal
2025-10-09,06:00,0.85,0.25,9908.690168333333,42700.23858945988,14,62.85391944556015,-3216.615910210982,3279.469829656542,5217.6059322712545,defined,23.570219841331845,157.1347984169132,-3279.469829556542,23.570219754585228,157.1347983639015,0.0,10468.730370278208,0.7076360083793053,positive,0.0,1.000000082740371e-07,1.0000030670198612e-07,optimal,optimal,optimal,optimal
2025-10-09,12:00,0.85,0.25,6129.809726719175,29374.18521952875,14,120.15619964960413,-331.9212904121665,452.0774900617706,376.2415017952509,defined,45.05857492877565,300.3904988833139,-392.4414005377422,22.695041297090892,151.3002753139393,38.18344127711771,1919.3137102663827,0.6817761195095178,positive,0.0,9.999999406318238e-08,1.0000110250985017e-07,optimal,optimal,optimal,optimal
2025-10-09,18:00,0.85,0.25,10639.858238801455,16240.82817942048,14,386.53878752595745,324.3429933670288,62.19579415892866,16.09044064038515,defined,146.32345163915716,960.8613435472012,264.14394472485947,22.574643240813504,150.49762160542335,137.97091841202393,0.0,0.5,positive,0.0,1.0000002248489182e-07,9.999911299019004e-08,optimal,optimal,optimal,optimal
2025-10-10,06:00,0.85,0.25,4805.171334999995,11815.408660201649,14,415.74262392159835,263.2444485449625,152.49817537663586,36.680909438189886,defined,159.7519655266221,1023.9626335799051,66.38811554166807,77.66960636975807,476.7469065341454,125.20093926929485,276.93986982589576,0.7229791324986041,positive,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-10,12:00,0.85,0.25,10799.999999999998,11663.669729645046,14,233.31425464276248,168.57199661509475,64.74225802766773,27.74895092749365,defined,87.4928455458437,583.285636387675,29.767307100229033,52.051758568074646,347.01172378716427,54.01281876410104,133.9647699824555,0.6251893437062719,positive,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-10,18:00,0.85,0.25,10185.048929573553,8401.897508812755,14,497.620836265349,418.9833492492018,78.63748701614719,15.80269178564197,defined,186.60781365431407,1244.0520904441398,301.279596557042,44.138907259559936,294.2593817303995,164.28354711876617,0.0,0.5,positive,0.0,9.999996564147295e-08,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-11,06:00,0.85,0.25,5786.623183240739,12039.225979646095,14,753.2932823539063,617.4715032937629,135.8217790601434,18.030398284679336,defined,312.9910227749536,1761.2090383158109,337.8716900455419,104.84992996808288,698.9995331205525,238.13771455195422,0.2519296644785527,0.7294486736746663,positive,0.0,9.999996564147295e-08,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-10-11,12:00,0.85,0.25,10800.0,12277.111764533569,14,287.6193754451424,248.1554092260983,39.463966219044096,13.720899768301964,defined,107.85726584673606,719.0484383936252,110.41293170857341,51.65342906907184,344.3561937938122,88.02607144470034,47.98977513682394,0.6691803681742314,positive,0.0,1.0000013617172954e-07,9.999962458095979e-08,optimal,optimal,optimal,optimal
2025-10-11,18:00,0.85,0.25,10196.165948152191,8924.749683812757,14,431.0525293445388,367.4692340606336,63.583295283905215,14.750706922098422,defined,161.6446985524155,1077.6313231684933,249.7654832359555,44.13890655925428,294.2593770616952,135.4173133296942,5.684341886080802e-14,0.5,positive,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-12,06:00,0.85,0.25,9946.876133703703,34112.022261745886,14,313.77940700083127,116.37042217745253,197.40898482337874,62.91330164406097,defined,117.66727768631965,784.4485172580465,98.06798394454502,6.863414337340311,45.756095582268735,173.76124390767757,383.2620199276382,0.6990063100453638,positive,0.0,1.0000002248489182e-07,9.999999406318238e-08,optimal,optimal,optimal,optimal
2025-10-12,12:00,0.85,0.25,8025.706875450248,28881.05554299295,14,206.84583468995504,-416.4562390941944,623.3020737841495,301.336536323503,defined,77.56718806973994,517.1145864808603,-623.3020690130728,77.56718621957941,517.114574797196,4.06584746315275e-06,2559.1329079922757,0.6616851296961284,positive,0.0,1.0000005090660125e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-12,18:00,0.85,0.25,10566.215483290991,16158.33156276649,14,138.5001990447266,138.5001990447301,-3.495870259939693e-12,-2.524090423011416e-12,defined,51.93757469101951,346.2504974148283,1.0000279360156128e-07,51.93757460427274,346.25049736181825,2.513013395409569e-07,3.1024904663082905e-07,0.5,numerical_zero,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-13,06:00,0.85,0.25,9833.998128425925,36315.107000430675,14,55.85689898577668,-1088.9983714796115,1144.8552704653882,2049.621964794201,defined,21.381275590719703,137.9024935802279,-1143.4606468583959,20.622811683562002,135.35785478088957,1.21243358076606,3621.6805183764154,0.6560808539672203,positive,0.0,1.000000082740371e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-13,12:00,0.85,0.25,6936.040205575207,29592.876020379634,14,203.1751501436532,-287.8530542436499,491.02820438730316,241.67729372422068,defined,76.19068135311736,507.9378751621434,-491.02820012477883,76.19067970542336,507.93786470282237,5.629378847515909e-06,2066.6769595607993,0.6592464914403803,positive,0.0,1.0000007932831068e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-13,18:00,0.85,0.25,10496.119112789118,16290.704207892757,14,262.85096988636235,262.85096988636644,-4.092726157978177e-12,-1.5570519521946503e-12,defined,98.56911375663285,657.1274245189181,2.077584507839803e-07,98.569113629478,657.12742419652,3.266642307924219e-07,0.0,0.5,numerical_zero,0.0,9.999996564147295e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-14,06:00,0.85,0.25,9750.35579129537,39125.563457096025,14,10.508079592879348,-1732.6663478706914,1743.1744274635707,16588.89630646506,defined,3.9405299084492684,26.270198737720317,-1743.1744273635709,3.940529809829831,26.270198732198878,0.0,5928.033519074223,0.6356180682518217,positive,0.0,1.0000000116860974e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-10-14,12:00,0.85,0.25,5157.05825663386,29745.475399411378,14,763.9573040781993,626.7248429335588,137.23246114464052,17.963367901852443,defined,298.78616833119986,1860.6845429879977,558.3151348121935,25.653640545511987,171.02427030341323,717.7034963738834,45.19732060967294,0.6289051318304175,positive,0.0,1.0000007932831068e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-14,18:00,0.85,0.25,10755.754947375544,15823.824601892531,14,1.000000568434189e-07,-23.365959789753866,23.365959889753924,,abs(J_fix)<=VALIDATION_TOL,8.000004547473512e-08,8.00000454747351e-08,-28.341427268781892,1.8658003046355096,12.438668697570064,0.0,42.30063786385625,0.5,positive,0.0,1.0000000000000004e-07,1.0000000116860974e-07,optimal,optimal,optimal,optimal
2025-10-15,06:00,0.85,0.25,9565.221197129626,39393.25866480966,14,9.999994315658117e-08,-1494.0093526070636,1494.0093527070635,,abs(J_fix)<=VALIDATION_TOL,7.999995452526494e-08,7.999995452526494e-08,-1494.0093526070636,0.0,0.0,0.0,4301.839797891947,0.6241099840039948,positive,0.0,1.0000000000000004e-07,1.0000030670198612e-07,optimal,optimal,optimal,optimal
2025-10-15,12:00,0.85,0.25,6789.396760039466,29332.024536315374,14,2.8350117109730317,-161.674580953725,164.50959266469803,5802.783530944749,defined,1.0631294417554158,7.087529076870464,-164.5095925646978,1.0631293541147955,7.08752902743197,0.0,511.618048188276,0.612734340928349,positive,0.0,9.999999983634211e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-15,18:00,0.85,0.25,10799.99999944117,14239.780815913584,14,1.0000000000000002e-07,-17.088256201078217,17.088256301078218,,abs(J_fix)<=VALIDATION_TOL,7.878787878787881e-08,8.484848484848487e-08,-17.088256201078217,0.0,0.0,0.0,26.532499497055127,0.5,positive,0.0,1.0000000000000002e-07,1.0000000116860974e-07,optimal,optimal,optimal,optimal
2025-10-16,06:00,0.85,0.25,9510.232978981474,35413.448207981804,14,642.0735226099172,512.5372936447377,129.53622896517948,20.174672277192997,defined,256.6070691849274,1541.865813699959,200.7898381640739,116.90529580524891,779.3686387016594,283.47206302908194,232.38006697202502,0.6240783348975945,positive,0.0,9.999996564147295e-08,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-16,12:00,0.85,0.25,5661.022934460013,31215.24097029173,14,132.6678690708461,17.239156134564098,115.42871293628201,87.0057789762507,defined,49.75045095081449,331.66967248012645,-115.42871283628158,49.75045086406713,331.66967242711416,0.0,324.54699601530945,0.6058262606377399,positive,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-16,18:00,0.85,0.25,10351.276986099349,14999.972281220882,14,265.0882644257908,265.08826442579027,5.115907697472721e-13,1.9298884122819688e-13,defined,99.40809920891856,662.720660867489,2.7391364991444787e-07,99.40809905695376,662.7206603796915,1.8499554244044703e-07,0.0,0.5,numerical_zero,0.0,1.0000002248489182e-07,1.000001930151484e-07,optimal,optimal,optimal,optimal
2025-10-17,06:00,0.85,0.25,4894.004638364195,9906.957436159031,14,1406.666706144053,1113.7114516162433,292.95525452780976,20.826202344040478,defined,611.9609217920921,3178.823137407843,700.9413068035924,184.86875524959285,911.6055582522322,516.6033648469222,1.1368683772161603e-13,0.595429986245888,positive,0.0,1.0000053407566156e-07,1.0000030670198612e-07,optimal,optimal,optimal,optimal
2025-10-17,12:00,0.85,0.25,10049.999999947588,10423.560801005951,14,765.4849473085076,672.567524025154,92.91742328335363,12.138373668882325,defined,288.919853605032,1906.2603748139022,386.9561358271103,107.10427057426637,714.0284704951091,282.1643873923466,0.0,0.5953783339604475,positive,0.0,1.0000030670198612e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-10-17,18:00,0.85,0.25,9721.39773148148,7886.997303409033,14,276.90259020104133,251.17850228727022,25.724087913771115,9.289941237131258,defined,103.8384713862506,692.2564752591628,187.55122680086984,23.86022830740014,159.0681887160009,102.26905872777675,-2.2737367544323206e-13,0.5,positive,0.0,1.0000007932831068e-07,1.0000005090660125e-07,optimal,optimal,optimal,optimal
2025-10-18,06:00,0.85,0.25,5001.346364778086,12211.874334200616,14,405.6798260001781,380.37232047194016,25.307505528237925,6.238295302420785,defined,194.5570695190897,844.4910259243534,20.36514449837179,169.20427140833357,763.2116182609393,25.445680189661765,23.249158960248636,0.6162718245639713,positive,0.0,1.0000013617172954e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-18,12:00,0.85,0.25,10470.125408786418,12193.261636655865,14,64.57335674463845,-92.99669037752282,157.57004712216127,244.01712264283734,defined,24.21500882745369,161.433391668739,-142.7124624996723,18.643414545806056,124.28943030537374,12.35053981530541,385.0899760756995,0.5800187525540095,positive,0.0,9.999999406318238e-08,1.0000003669574653e-07,optimal,optimal,optimal,optimal
2025-10-18,18:00,0.85,0.25,10004.453451381447,8109.719764026747,14,113.56134258522158,113.56134258522268,-1.0942358130705543e-12,-9.635636460086672e-13,defined,42.58550351767224,283.9033562701974,6.979516128566842e-07,42.58550320772665,283.90335471817764,3.8058324491885287e-07,0.0,0.5,numerical_zero,0.0,1.000000082740371e-07,1.000000082740371e-07,optimal,optimal,optimal,optimal
2025-10-19,06:00,0.85,0.25,9590.974843888882,40989.830026567215,14,941.1122477207216,848.8266474857151,92.28560023500654,9.806014155964169,defined,357.1571763794072,2335.8202853652574,-16.087611061074675,324.3428469550462,2162.285646366974,50.59252690917447,298.8703038366541,0.5959382686137891,positive,0.0,1.000001930151484e-07,1.0000030670198612e-07,optimal,optimal,optimal,optimal
2025-10-19,12:00,0.85,0.25,7778.59874351604,33310.198443442874,14,71.24718826466045,-645.5144457812429,716.7616340459033,1006.0209413224334,defined,27.39251223067564,175.41870413593927,-699.869858949767,20.383279938196576,135.8885329213105,12.215953152640964,2609.9460936501864,0.641273597980538,positive,0.0,1.000000082740371e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-19,18:00,0.85,0.25,10645.148562650118,15316.788340672836,14,366.0599601089923,294.2691963312419,71.79076377775039,19.61174987736301,defined,154.56226577177486,845.9907773488696,168.92028356702286,47.005842286582165,313.3722819105477,87.42607125069114,0.0,0.5,positive,0.0,1.0000007932831068e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-20,06:00,0.85,0.25,9749.858693796297,45377.990826079214,14,37.26796010555794,-128.9770941435571,166.24505424911504,446.08036978209105,defined,13.975485089724597,93.16990006333337,-189.4532359692283,22.678553184626704,151.190354564178,0.0,520.5103578956673,0.6081069385819874,positive,0.0,1.0000000116860974e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-20,12:00,0.85,0.25,8223.918332380865,33558.337360960766,14,37.26796010555861,-1138.7933519297083,1176.0613120352668,3155.6900584420623,defined,13.975485089724847,93.16990006333505,-1176.061311935267,13.975485002084572,93.16990001389715,0.0,3910.9523608517115,0.6499756723256045,positive,0.0,1.0000000116860974e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-20,18:00,0.85,0.25,10769.563055476994,15365.052845832299,14,90.8121882574373,87.90911070807397,2.9030775493633314,3.1967928590527896,defined,39.33798925844393,205.89679599597343,44.53088121748054,16.266836058972558,108.44557372648349,23.509083404036346,0.0,0.5,positive,0.0,9.999999406318238e-08,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-10-21,06:00,0.85,0.25,9702.495420092591,40841.384983877055,14,2727.5106056905697,2604.7526137672453,122.75799192332443,4.500733807128267,defined,1041.0720029693755,6745.754410884778,349.70168649896493,845.6440977256051,5637.627318170701,455.11920301917735,0.0,0.6039133043197872,positive,0.0,9.999985195463523e-08,9.999939720728435e-08,optimal,optimal,optimal,optimal
2025-10-21,12:00,0.85,0.25,6130.019378517547,33383.92482764174,14,18.428855074254074,-68.86545264326625,87.29430771752033,473.6827511301792,defined,7.107900026426689,45.283820191309545,-123.26393325224996,20.399430228368892,135.99620152245924,3.883942305115397,357.4134018931991,0.6976568241940679,positive,0.0,9.999999761589606e-08,1.000001077500201e-07,optimal,optimal,optimal,optimal
2025-10-21,18:00,0.85,0.25,10668.558961823766,15322.756975715864,14,351.4105813343339,241.0015575431853,110.40902379114863,31.418810262319585,defined,173.1907634697652,712.879271458275,216.78379690999148,9.081660237447664,60.544401582984584,112.65998602527588,0.0,0.5,positive,0.0,1.0000002248489182e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-10-22,06:00,0.85,0.25,9835.894783333335,37620.50647708847,14,1535.5448455198486,1509.276968027545,26.26787749230357,1.710655183334014,defined,575.8293170699434,3838.862113799621,-31.62280643139015,577.8374154221008,3852.2494361473377,3.2979358424527163,92.79486917544897,0.6333220614856504,positive,0.0,1.0000030670198612e-07,1.00000761449337e-07,optimal,optimal,optimal,optimal
2025-10-22,12:00,0.85,0.25,5420.824465184228,30400.84918777782,14,770.4734686767313,607.881009858457,162.59245881827428,21.102927670893422,defined,335.69976505554763,1739.0948144847343,396.00667344884056,79.45287615360614,529.6858410240409,480.70830898755,3.3351116028464958,0.7184096883531815,positive,0.0,9.999996564147295e-08,9.999962458095979e-08,optimal,optimal,optimal,optimal
2025-10-22,18:00,0.85,0.25,10622.730544074075,15175.534823414118,14,495.0993514424017,320.33435517490165,174.76499626750007,35.298974995290756,defined,253.61130203823697,965.9521976166589,286.34298844806324,12.746762522564413,84.97841681709598,148.66091324999854,0.0,0.5,positive,0.0,1.0000007932831068e-07,1.0000024985856726e-07,optimal,optimal,optimal,optimal
2025-10-23,06:00,0.85,0.25,10648.801101851846,48389.057594822334,14,705.5544098282901,-1342.8170763574606,2048.3714861857507,290.32083956278586,defined,306.3596803862765,1596.7789177680543,-1502.5300044253695,59.97826205580079,398.9386640484328,292.0069841849187,5743.872824994278,0.6232857971048535,positive,0.0,9.999996564147295e-08,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-10-23,12:00,0.85,0.25,8578.945479776083,32360.9335028082,14,294.79829603079014,-678.6243697005348,973.422665731325,330.19955638741413,defined,123.98818923733866,683.2404271738059,-766.4005701244093,32.91607515895296,219.44050105968634,110.55182054714896,3494.2893657512677,0.7293140175437892,positive,0.0,1.0000002248489182e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-10-23,18:00,0.85,0.25,10609.76102236108,15215.402673530836,14,594.5437135571499,317.7906850096327,276.7530285475172,46.548810833724275,defined,329.10599261404417,1061.750883772423,316.1461661548867,0.6166945705297345,4.111297136864939,169.4035502230679,30.51765886589328,0.5,positive,0.0,9.999985195463523e-08,1.0000013617172954e-07,optimal,optimal,optimal,optimal
2025-10-24,06:00,0.85,0.25,5774.182952777772,11710.186189977501,14,808.0570105038556,578.685320735448,229.37168976840758,28.385582550095716,defined,367.57309205554236,1761.935673793253,415.9963574468038,61.0083612332416,406.7224082216106,331.5000556541085,2.2737367544323206e-13,0.6597195528603261,positive,0.0,9.999985195463523e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-10-24,12:00,0.85,0.25,10434.021071945243,12041.686245631608,14,69.37850727182376,44.294040027628924,25.08446724419484,36.155962747820936,defined,26.301143621999167,172.3094545992984,7.5429196653940425,13.78167013583808,91.8778009055872,21.541998622366066,54.547488733947546,0.7400301973414284,positive,0.0,1.000000082740371e-07,1.000003777562597e-07,optimal,optimal,optimal,optimal
2025-10-24,18:00,0.85,0.25,9731.763611111111,8204.73414771436,14,667.7490347504367,351.2119025133399,316.53713223709684,47.40360760766937,defined,375.3335615139905,1169.661892945785,351.2119025133399,0.0,0.0,199.79734848701378,26.452261758988293,0.5,positive,0.0,9.999985195463523e-08,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-10-25,06:00,0.85,0.25,5678.5533816181205,12040.613432522869,14,125.6034447162429,119.60664573820677,5.996798978036139,4.774390536488717,defined,48.0066769833439,310.38707093159604,8.957284885613456,41.493510319722496,276.62340213148326,8.61588272263237,6.344863793961181,0.6527394262979661,positive,0.0,1.0000002248489182e-07,9.999993721976352e-08,optimal,optimal,optimal,optimal
2025-10-25,12:00,0.85,0.25,10679.154523250514,12042.88445145154,14,109.20833294554541,35.730195098583096,73.47813784696231,67.28253775616257,defined,44.946242161739484,257.0483631352237,9.583515160761449,9.8050049766831,65.36669984455419,45.98364938039094,164.09332023255587,0.7205918945388222,positive,0.0,9.999997985232767e-08,9.999999406318238e-08,optimal,optimal,optimal,optimal
2025-10-25,18:00,0.85,0.25,9870.703764006556,8176.675676886366,14,293.63489435395604,167.5055238776878,126.12937047626824,42.95448970864758,defined,164.83163455956375,515.213039177569,155.8290814744202,4.442112646601126,28.93731902666596,93.01085261692663,1.7053025658242404e-13,0.5,positive,0.0,1.0000002248489182e-07,9.999999406318238e-08,optimal,optimal,optimal,optimal
2025-10-26,06:00,0.85,0.25,9682.372281056174,43695.02122357578,14,267.61804487766847,-363.78140323617913,631.3994481138476,235.93306213804385,defined,123.48351953858516,576.5381013563333,-491.3609540344644,47.842331549356956,318.948876995713,63.605351961898236,1982.515500040142,0.6914850993062307,positive,0.0,1.0000007932831068e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
