Hour,Region,GPU_Demand
1895,RegionD,13
1895,RegionE,55
1895,RegionF,41
1896,RegionA,16
1896,RegionB,138
1896,RegionC,12
1896,RegionD,302
1896,RegionE,336
1896,RegionF,63
1897,RegionA,15
1897,RegionB,168
1897,RegionC,15
1897,RegionD,73
1897,RegionE,149
1897,RegionF,151
1898,RegionA,0
1898,RegionB,15
1898,RegionC,42
1898,RegionD,158
1898,RegionE,89
1898,RegionF,44
1899,RegionA,36
1899,RegionB,14
1899,RegionC,1
1899,RegionD,23
1899,RegionE,183
1899,RegionF,132
1900,RegionA,28
1900,RegionB,68
1900,RegionC,19
1900,RegionD,468
1900,RegionE,23
1900,RegionF,97
1901,RegionA,23
1901,RegionB,64
1901,RegionC,40
1901,RegionD,142
1901,RegionE,169
1901,RegionF,68
1902,RegionA,19
1902,RegionB,22
1902,RegionC,110
1902,RegionD,70
1902,RegionE,0
1902,RegionF,132
1903,RegionA,131
1903,RegionB,28
1903,RegionC,94
1903,RegionD,4
1903,RegionE,166
1903,RegionF,139
1904,RegionA,26
1904,RegionB,40
1904,RegionC,47
1904,RegionD,159
1904,RegionE,7
1904,RegionF,99
1905,RegionA,22
1905,RegionB,7
1905,RegionC,34
1905,RegionD,240
1905,RegionE,38
1905,RegionF,137
1906,RegionA,17
1906,RegionB,9
1906,RegionC,44
1906,RegionD,141
1906,RegionE,11
1906,RegionF,115
1907,RegionA,12
1907,RegionB,35
1907,RegionC,49
1907,RegionD,54
1907,RegionE,139
1907,RegionF,30
1908,RegionA,46
1908,RegionB,111
1908,RegionC,87
1908,RegionD,16
1908,RegionE,196
1908,RegionF,140
1909,RegionA,252
1909,RegionB,113
1909,RegionC,12
1909,RegionD,255
1909,RegionE,229
1909,RegionF,30
1910,RegionA,77
1910,RegionB,25
1910,RegionC,68
1910,RegionD,157
1910,RegionE,29
1910,RegionF,45
1911,RegionA,30
1911,RegionB,2
1911,RegionC,162
1911,RegionD,99
1911,RegionE,180
1911,RegionF,222
1912,RegionA,98
1912,RegionB,60
1912,RegionC,108
1912,RegionD,198
1912,RegionE,126
1912,RegionF,45
1913,RegionA,5
1913,RegionB,61
1913,RegionC,122
1913,RegionD,7
1913,RegionE,9
1913,RegionF,165
1914,RegionA,11
1914,RegionB,156
1914,RegionC,136
1914,RegionD,295
1914,RegionE,62
1914,RegionF,117
1915,RegionA,42
1915,RegionB,3
1915,RegionC,44
1915,RegionD,29
1915,RegionE,245
1915,RegionF,100
1916,RegionA,28
1916,RegionB,96
1916,RegionC,12
1916,RegionD,7
1916,RegionE,20
1916,RegionF,23
1917,RegionA,71
1917,RegionB,154
1917,RegionC,14
1917,RegionD,174
1917,RegionE,237
1917,RegionF,161
1918,RegionA,68
1918,RegionB,36
1918,RegionC,41
1918,RegionD,212
1918,RegionE,191
1918,RegionF,253
1919,RegionA,16
1919,RegionB,19
1919,RegionC,20
1919,RegionD,202
1919,RegionE,356
1919,RegionF,128
1920,RegionA,47
1920,RegionB,14
1920,RegionC,39
1920,RegionD,233
1920,RegionE,97
1920,RegionF,0
1921,RegionA,158
1921,RegionB,15
1921,RegionC,18
1921,RegionD,211
1921,RegionE,197
1921,RegionF,186
1922,RegionA,12
1922,RegionB,139
1922,RegionC,113
1922,RegionD,314
1922,RegionE,124
1922,RegionF,0
1923,RegionA,99
1923,RegionB,19
1923,RegionC,82
1923,RegionD,13
1923,RegionE,303
1923,RegionF,176
1924,RegionA,46
1924,RegionB,74
1924,RegionC,57
1924,RegionD,327
1924,RegionE,144
1924,RegionF,245
1925,RegionA,267
1925,RegionB,70
1925,RegionC,5
1925,RegionD,121
1925,RegionE,164
1925,RegionF,13
1926,RegionA,22
1926,RegionB,20
1926,RegionC,234
1926,RegionD,366
1926,RegionE,17
1926,RegionF,274
1927,RegionA,11
1927,RegionB,32
1927,RegionC,0
1927,RegionD,401
1927,RegionE,80
1927,RegionF,88
1928,RegionA,29
1928,RegionB,141
1928,RegionC,143
1928,RegionD,178
1928,RegionE,27
1928,RegionF,67
1929,RegionA,30
1929,RegionB,9
1929,RegionC,121
1929,RegionD,61
1929,RegionE,179
1929,RegionF,291
1930,RegionA,56
1930,RegionB,33
1930,RegionC,99
1930,RegionD,102
1930,RegionE,12
1930,RegionF,97
1931,RegionA,51
1931,RegionB,12
1931,RegionC,13
1931,RegionD,270
1931,RegionE,125
1931,RegionF,98
1932,RegionA,25
1932,RegionB,17
1932,RegionC,19
1932,RegionD,297
1932,RegionE,126
1932,RegionF,0
1933,RegionA,31
1933,RegionB,32
1933,RegionC,37
1933,RegionD,449
1933,RegionE,0
1933,RegionF,0
1934,RegionA,107
1934,RegionB,30
1934,RegionC,58
1934,RegionD,128
1934,RegionE,386
1934,RegionF,342
1935,RegionA,56
1935,RegionB,13
1935,RegionC,9
1935,RegionD,196
1935,RegionE,232
1935,RegionF,251
1936,RegionA,8
1936,RegionB,0
1936,RegionC,5
1936,RegionD,186
1936,RegionE,0
1936,RegionF,129
1937,RegionA,20
1937,RegionB,23
1937,RegionC,119
1937,RegionD,268
1937,RegionE,170
1937,RegionF,94
1938,RegionA,11
1938,RegionB,35
1938,RegionC,6
1938,RegionD,73
1938,RegionE,81
1938,RegionF,86
1939,RegionA,132
1939,RegionB,146
1939,RegionC,129
1939,RegionD,435
1939,RegionE,263
1939,RegionF,181
1940,RegionA,65
1940,RegionB,102
1940,RegionC,19
1940,RegionD,98
1940,RegionE,57
1940,RegionF,31
1941,RegionA,24
1941,RegionB,143
1941,RegionC,183
1941,RegionD,60
1941,RegionE,89
1941,RegionF,117
1942,RegionA,13
1942,RegionB,40
1942,RegionC,39
1942,RegionD,381
1942,RegionE,153
1942,RegionF,14
1943,RegionA,23
1943,RegionB,18
1943,RegionC,45
1943,RegionD,166
1943,RegionE,229
1943,RegionF,93
1944,RegionA,20
1944,RegionB,42
1944,RegionC,16
1944,RegionD,322
1944,RegionE,461
1944,RegionF,0
1945,RegionA,31
1945,RegionB,17
1945,RegionC,158
1945,RegionD,78
1945,RegionE,326
1945,RegionF,48
1946,RegionA,26
1946,RegionB,73
1946,RegionC,144
1946,RegionD,82
1946,RegionE,30
1946,RegionF,236
1947,RegionA,33
1947,RegionB,2
1947,RegionC,0
1947,RegionD,59
1947,RegionE,46
1947,RegionF,4
1948,RegionA,5
1948,RegionB,33
1948,RegionC,47
1948,RegionD,344
1948,RegionE,377
1948,RegionF,329
1949,RegionA,79
1949,RegionB,24
1949,RegionC,14
1949,RegionD,97
1949,RegionE,97
1949,RegionF,143
1950,RegionA,32
1950,RegionB,53
1950,RegionC,35
1950,RegionD,227
1950,RegionE,10
1950,RegionF,80
1951,RegionA,104
1951,RegionB,20
1951,RegionC,39
1951,RegionD,172
1951,RegionE,130
1951,RegionF,217
1952,RegionA,14
1952,RegionB,60
1952,RegionC,26
1952,RegionD,251
1952,RegionE,416
1952,RegionF,75
1953,RegionA,96
1953,RegionB,72
1953,RegionC,4
1953,RegionD,246
1953,RegionE,108
1953,RegionF,0
1954,RegionA,120
1954,RegionB,15
1954,RegionC,22
1954,RegionD,242
1954,RegionE,86
1954,RegionF,116
1955,RegionA,10
1955,RegionB,0
1955,RegionC,38
1955,RegionD,235
1955,RegionE,148
1955,RegionF,202
1956,RegionA,10
1956,RegionB,3
1956,RegionC,50
1956,RegionD,381
1956,RegionE,27
1956,RegionF,46
1957,RegionA,32
1957,RegionB,80
1957,RegionC,0
1957,RegionD,44
1957,RegionE,87
1957,RegionF,131
1958,RegionA,76
1958,RegionB,160
1958,RegionC,39
1958,RegionD,2
1958,RegionE,9
1958,RegionF,54
1959,RegionA,35
1959,RegionB,23
1959,RegionC,76
1959,RegionD,231
1959,RegionE,519
1959,RegionF,36
1960,RegionA,0
1960,RegionB,150
1960,RegionC,31
1960,RegionD,283
1960,RegionE,99
1960,RegionF,123
1961,RegionA,156
1961,RegionB,106
1961,RegionC,43
1961,RegionD,392
1961,RegionE,258
1961,RegionF,8
1962,RegionA,4
1962,RegionB,0
1962,RegionC,23
1962,RegionD,496
1962,RegionE,136
1962,RegionF,284
1963,RegionA,24
1963,RegionB,14
1963,RegionC,7
1963,RegionD,210
1963,RegionE,6
1963,RegionF,23
1964,RegionA,46
1964,RegionB,31
1964,RegionC,0
1964,RegionD,162
1964,RegionE,361
1964,RegionF,151
1965,RegionA,22
1965,RegionB,2
1965,RegionC,90
1965,RegionD,117
1965,RegionE,210
1965,RegionF,106
1966,RegionA,44
1966,RegionB,135
1966,RegionC,97
1966,RegionD,153
1966,RegionE,251
1966,RegionF,73
1967,RegionA,31
1967,RegionB,67
1967,RegionC,23
1967,RegionD,434
1967,RegionE,39
1967,RegionF,14
1968,RegionA,0
1968,RegionB,22
1968,RegionC,47
1968,RegionD,274
1968,RegionE,266
1968,RegionF,177
1969,RegionA,244
1969,RegionB,122
1969,RegionC,3
1969,RegionD,250
1969,RegionE,153
1969,RegionF,60
1970,RegionA,35
1970,RegionB,34
1970,RegionC,23
1970,RegionD,126
1970,RegionE,168
1970,RegionF,22
1971,RegionA,18
1971,RegionB,39
1971,RegionC,116
1971,RegionD,168
1971,RegionE,0
1971,RegionF,26
1972,RegionA,31
1972,RegionB,9
1972,RegionC,0
1972,RegionD,146
1972,RegionE,56
1972,RegionF,198
1973,RegionA,16
1973,RegionB,10
1973,RegionC,13
1973,RegionD,14
1973,RegionE,86
1973,RegionF,56
1974,RegionA,6
1974,RegionB,5
1974,RegionC,120
1974,RegionD,403
1974,RegionE,95
1974,RegionF,286
1975,RegionA,44
1975,RegionB,44
1975,RegionC,21
1975,RegionD,399
1975,RegionE,187
1975,RegionF,86
1976,RegionA,156
1976,RegionB,6
1976,RegionC,39
1976,RegionD,270
1976,RegionE,60
1976,RegionF,29
1977,RegionA,51
1977,RegionB,33
1977,RegionC,35
1977,RegionD,124
1977,RegionE,214
1977,RegionF,0
1978,RegionA,25
1978,RegionB,5
1978,RegionC,105
1978,RegionD,302
1978,RegionE,272
1978,RegionF,133
1979,RegionA,72
1979,RegionB,147
1979,RegionC,19
1979,RegionD,153
1979,RegionE,190
1979,RegionF,207
1980,RegionA,97
1980,RegionB,13
1980,RegionC,119
1980,RegionD,225
1980,RegionE,115
1980,RegionF,101
1981,RegionA,75
1981,RegionB,86
1981,RegionC,15
1981,RegionD,260
1981,RegionE,102
1981,RegionF,296
1982,RegionA,57
1982,RegionB,98
1982,RegionC,105
1982,RegionD,154
1982,RegionE,150
1982,RegionF,0
1983,RegionA,92
1983,RegionB,55
1983,RegionC,129
1983,RegionD,337
1983,RegionE,95
1983,RegionF,110
1984,RegionA,24
1984,RegionB,16
1984,RegionC,17
1984,RegionD,373
1984,RegionE,209
1984,RegionF,171
1985,RegionA,69
1985,RegionB,0
1985,RegionC,22
1985,RegionD,177
1985,RegionE,78
1985,RegionF,85
1986,RegionA,57
1986,RegionB,124
1986,RegionC,14
1986,RegionD,160
1986,RegionE,88
1986,RegionF,9
1987,RegionA,5
1987,RegionB,20
1987,RegionC,36
1987,RegionD,480
1987,RegionE,76
1987,RegionF,112
1988,RegionA,56
1988,RegionB,18
1988,RegionC,102
1988,RegionD,196
1988,RegionE,48
1988,RegionF,69
1989,RegionA,135
1989,RegionB,28
1989,RegionC,21
1989,RegionD,398
1989,RegionE,63
1989,RegionF,13
1990,RegionA,38
1990,RegionB,118
1990,RegionC,43
1990,RegionD,248
1990,RegionE,63
1990,RegionF,4
1991,RegionA,154
1991,RegionB,38
1991,RegionC,27
1991,RegionD,421
1991,RegionE,105
1991,RegionF,149
1992,RegionA,0
1992,RegionB,74
1992,RegionC,26
1992,RegionD,192
1992,RegionE,113
1992,RegionF,145
1993,RegionA,66
1993,RegionB,27
1993,RegionC,18
1993,RegionD,109
1993,RegionE,103
1993,RegionF,223
1994,RegionA,123
1994,RegionB,150
1994,RegionC,45
1994,RegionD,115
1994,RegionE,169
1994,RegionF,75
1995,RegionA,21
1995,RegionB,25
1995,RegionC,43
1995,RegionD,34
1995,RegionE,172
1995,RegionF,62
1996,RegionA,17
1996,RegionB,96
1996,RegionC,28
1996,RegionD,53
1996,RegionE,74
1996,RegionF,68
1997,RegionA,23
1997,RegionB,11
1997,RegionC,7
1997,RegionD,161
1997,RegionE,116
1997,RegionF,0
1998,RegionA,18
1998,RegionB,23
1998,RegionC,144
1998,RegionD,147
1998,RegionE,180
1998,RegionF,52
1999,RegionA,18
1999,RegionB,6
1999,RegionC,54
1999,RegionD,324
1999,RegionE,178
1999,RegionF,69
2000,RegionA,41
2000,RegionB,3
2000,RegionC,86
2000,RegionD,116
2000,RegionE,126
2000,RegionF,63
2001,RegionA,54
2001,RegionB,38
2001,RegionC,53
2001,RegionD,73
2001,RegionE,266
2001,RegionF,201
2002,RegionA,37
2002,RegionB,5
2002,RegionC,46
2002,RegionD,82
2002,RegionE,203
2002,RegionF,67
2003,RegionA,177
2003,RegionB,49
2003,RegionC,1
2003,RegionD,106
2003,RegionE,121
2003,RegionF,217
2004,RegionA,22
2004,RegionB,126
2004,RegionC,7
2004,RegionD,160
2004,RegionE,92
2004,RegionF,225
2005,RegionA,202
2005,RegionB,39
2005,RegionC,0
2005,RegionD,155
2005,RegionE,0
2005,RegionF,100
2006,RegionA,19
2006,RegionB,36
2006,RegionC,8
2006,RegionD,179
2006,RegionE,321
2006,RegionF,95
2007,RegionA,38
2007,RegionB,14
2007,RegionC,104
2007,RegionD,298
2007,RegionE,367
2007,RegionF,138
2008,RegionA,3
2008,RegionB,149
2008,RegionC,1
2008,RegionD,225
2008,RegionE,213
2008,RegionF,119
2009,RegionA,163
2009,RegionB,20
2009,RegionC,42
2009,RegionD,278
2009,RegionE,274
2009,RegionF,70
2010,RegionA,202
2010,RegionB,19
2010,RegionC,35
2010,RegionD,246
2010,RegionE,419
2010,RegionF,224
2011,RegionA,84
2011,RegionB,92
2011,RegionC,35
2011,RegionD,320
2011,RegionE,126
2011,RegionF,159
2012,RegionA,64
2012,RegionB,21
2012,RegionC,114
2012,RegionD,233
2012,RegionE,248
2012,RegionF,51
2013,RegionA,23
2013,RegionB,240
2013,RegionC,157
2013,RegionD,281
2013,RegionE,346
2013,RegionF,158
2014,RegionA,24
2014,RegionB,79
2014,RegionC,5
2014,RegionD,71
2014,RegionE,92
2014,RegionF,501
2015,RegionA,127
2015,RegionB,85
2015,RegionC,128
2015,RegionD,272
2015,RegionE,177
2015,RegionF,140
2016,RegionA,72
2016,RegionB,10
2016,RegionC,33
2016,RegionD,146
2016,RegionE,89
2016,RegionF,201
2017,RegionA,52
2017,RegionB,26
2017,RegionC,60
2017,RegionD,433
2017,RegionE,4
2017,RegionF,48
2018,RegionA,21
2018,RegionB,13
2018,RegionC,0
2018,RegionD,420
2018,RegionE,286
2018,RegionF,185
2019,RegionA,0
2019,RegionB,221
2019,RegionC,13
2019,RegionD,441
2019,RegionE,78
2019,RegionF,265
2020,RegionA,28
2020,RegionB,19
2020,RegionC,19
2020,RegionD,254
2020,RegionE,234
2020,RegionF,7
2021,RegionA,4
2021,RegionB,206
2021,RegionC,53
2021,RegionD,432
2021,RegionE,210
2021,RegionF,126
2022,RegionA,36
2022,RegionB,10
2022,RegionC,11
2022,RegionD,63
2022,RegionE,65
2022,RegionF,123
2023,RegionA,260
2023,RegionB,8
2023,RegionC,123
2023,RegionD,125
2023,RegionE,42
2023,RegionF,163
2024,RegionA,122
2024,RegionB,42
2024,RegionC,120
2024,RegionD,252
2024,RegionE,115
2024,RegionF,177
2025,RegionA,21
2025,RegionB,76
2025,RegionC,22
2025,RegionD,324
2025,RegionE,55
2025,RegionF,0
2026,RegionA,39
2026,RegionB,13
2026,RegionC,34
2026,RegionD,126
2026,RegionE,122
2026,RegionF,291
2027,RegionA,102
2027,RegionB,40
2027,RegionC,0
2027,RegionD,295
2027,RegionE,188
2027,RegionF,58
2028,RegionA,18
2028,RegionB,44
2028,RegionC,42
2028,RegionD,435
2028,RegionE,254
2028,RegionF,87
2029,RegionA,23
2029,RegionB,82
2029,RegionC,43
2029,RegionD,248
2029,RegionE,261
2029,RegionF,114
2030,RegionA,18
2030,RegionB,15
2030,RegionC,54
2030,RegionD,74
2030,RegionE,101
2030,RegionF,94
2031,RegionA,25
2031,RegionB,113
2031,RegionC,23
2031,RegionD,168
2031,RegionE,126
2031,RegionF,111
2032,RegionA,27
2032,RegionB,34
2032,RegionC,38
2032,RegionD,47
2032,RegionE,59
2032,RegionF,152
2033,RegionA,22
2033,RegionB,27
2033,RegionC,44
2033,RegionD,143
2033,RegionE,148
2033,RegionF,138
2034,RegionA,116
2034,RegionB,22
2034,RegionC,17
2034,RegionD,173
2034,RegionE,141
2034,RegionF,9
2035,RegionA,15
2035,RegionB,54
2035,RegionC,70
2035,RegionD,133
2035,RegionE,146
2035,RegionF,214
2036,RegionA,8
2036,RegionB,133
2036,RegionC,30
2036,RegionD,75
2036,RegionE,0
2036,RegionF,0
2037,RegionA,64
2037,RegionB,9
2037,RegionC,122
2037,RegionD,220
2037,RegionE,180
2037,RegionF,186
2038,RegionA,137
2038,RegionB,15
2038,RegionC,81
2038,RegionD,257
2038,RegionE,148
2038,RegionF,200
2039,RegionA,70
2039,RegionB,120
2039,RegionC,98
2039,RegionD,277
2039,RegionE,116
2039,RegionF,109
2040,RegionA,13
2040,RegionB,5
2040,RegionC,94
2040,RegionD,178
2040,RegionE,348
2040,RegionF,184
2041,RegionA,148
2041,RegionB,5
2041,RegionC,117
2041,RegionD,26
2041,RegionE,0
2041,RegionF,83
2042,RegionA,0
2042,RegionB,0
2042,RegionC,44
2042,RegionD,141
2042,RegionE,5
2042,RegionF,51
2043,RegionA,46
2043,RegionB,37
2043,RegionC,45
2043,RegionD,304
2043,RegionE,0
2043,RegionF,17
2044,RegionA,63
2044,RegionB,8
2044,RegionC,23
2044,RegionD,61
2044,RegionE,194
2044,RegionF,66
2045,RegionA,56
2045,RegionB,129
2045,RegionC,38
2045,RegionD,227
2045,RegionE,192
2045,RegionF,26
2046,RegionA,61
2046,RegionB,290
2046,RegionC,28
2046,RegionD,235
2046,RegionE,64
2046,RegionF,309
2047,RegionA,26
2047,RegionB,131
2047,RegionC,27
2047,RegionD,175
2047,RegionE,52
2047,RegionF,16
2048,RegionA,59
2048,RegionB,226
2048,RegionC,16
2048,RegionD,150
2048,RegionE,22
2048,RegionF,258
2049,RegionA,45
2049,RegionB,27
2049,RegionC,36
2049,RegionD,278
2049,RegionE,240
2049,RegionF,112
2050,RegionA,123
2050,RegionB,29
2050,RegionC,29
2050,RegionD,157
2050,RegionE,7
2050,RegionF,26
2051,RegionA,13
2051,RegionB,110
2051,RegionC,21
2051,RegionD,63
2051,RegionE,64
2051,RegionF,126
2052,RegionA,21
2052,RegionB,67
2052,RegionC,199
2052,RegionD,366
2052,RegionE,45
2052,RegionF,66
2053,RegionA,149
2053,RegionB,21
2053,RegionC,1
2053,RegionD,126
2053,RegionE,177
2053,RegionF,0
2054,RegionA,48
2054,RegionB,0
2054,RegionC,43
2054,RegionD,44
2054,RegionE,30
2054,RegionF,0
2055,RegionA,16
2055,RegionB,13
2055,RegionC,28
2055,RegionD,424
2055,RegionE,181
2055,RegionF,147
2056,RegionA,8
2056,RegionB,57
2056,RegionC,119
2056,RegionD,467
2056,RegionE,26
2056,RegionF,115
2057,RegionA,23
2057,RegionB,30
2057,RegionC,16
2057,RegionD,386
2057,RegionE,209
2057,RegionF,121
2058,RegionA,7
2058,RegionB,15
2058,RegionC,129
2058,RegionD,211
2058,RegionE,63
2058,RegionF,79
2059,RegionA,7
2059,RegionB,117
2059,RegionC,29
2059,RegionD,51
2059,RegionE,263
2059,RegionF,111
2060,RegionA,57
2060,RegionB,11
2060,RegionC,9
2060,RegionD,160
2060,RegionE,104
2060,RegionF,242
2061,RegionA,34
2061,RegionB,29
2061,RegionC,33
2061,RegionD,98
2061,RegionE,28
2061,RegionF,290
2062,RegionA,19
2062,RegionB,12
2062,RegionC,35
2062,RegionD,85
2062,RegionE,111
2062,RegionF,198
2063,RegionA,158
2063,RegionB,43
2063,RegionC,12
2063,RegionD,440
2063,RegionE,236
2063,RegionF,201
2064,RegionA,109
2064,RegionB,42
2064,RegionC,19
2064,RegionD,294
2064,RegionE,101
2064,RegionF,12
2065,RegionA,23
2065,RegionB,44
2065,RegionC,0
2065,RegionD,101
2065,RegionE,133
2065,RegionF,371
2066,RegionA,21
2066,RegionB,183
2066,RegionC,25
2066,RegionD,106
2066,RegionE,471
2066,RegionF,60
2067,RegionA,53
2067,RegionB,24
2067,RegionC,16
2067,RegionD,62
2067,RegionE,257
2067,RegionF,149
2068,RegionA,67
2068,RegionB,32
2068,RegionC,115
2068,RegionD,237
2068,RegionE,270
2068,RegionF,67
2069,RegionA,5
2069,RegionB,25
2069,RegionC,20
2069,RegionD,79
2069,RegionE,24
2069,RegionF,269
2070,RegionA,75
2070,RegionB,39
2070,RegionC,0
2070,RegionD,98
2070,RegionE,79
2070,RegionF,149
2071,RegionA,61
2071,RegionB,15
2071,RegionC,27
2071,RegionD,123
2071,RegionE,100
2071,RegionF,0
2072,RegionA,27
2072,RegionB,14
2072,RegionC,115
2072,RegionD,31
2072,RegionE,251
2072,RegionF,136
2073,RegionA,164
2073,RegionB,25
2073,RegionC,45
2073,RegionD,147
2073,RegionE,167
2073,RegionF,0
2074,RegionA,11
2074,RegionB,102
2074,RegionC,15
2074,RegionD,217
2074,RegionE,156
2074,RegionF,313
2075,RegionA,8
2075,RegionB,5
2075,RegionC,23
2075,RegionD,105
2075,RegionE,22
2075,RegionF,134
2076,RegionA,239
2076,RegionB,11
2076,RegionC,148
2076,RegionD,283
2076,RegionE,62
2076,RegionF,133
2077,RegionA,51
2077,RegionB,64
2077,RegionC,185
2077,RegionD,21
2077,RegionE,113
2077,RegionF,159
2078,RegionA,107
2078,RegionB,185
2078,RegionC,14
2078,RegionD,232
2078,RegionE,278
2078,RegionF,109
2079,RegionA,28
2079,RegionB,27
2079,RegionC,16
2079,RegionD,166
2079,RegionE,93
2079,RegionF,151
2080,RegionA,22
2080,RegionB,25
2080,RegionC,65
2080,RegionD,147
2080,RegionE,80
2080,RegionF,98
2081,RegionA,11
2081,RegionB,29
2081,RegionC,113
2081,RegionD,419
2081,RegionE,423
2081,RegionF,0
2082,RegionA,81
2082,RegionB,6
2082,RegionC,22
2082,RegionD,25
2082,RegionE,224
2082,RegionF,73
2083,RegionA,35
2083,RegionB,80
2083,RegionC,7
2083,RegionD,364
2083,RegionE,81
2083,RegionF,115
2084,RegionA,12
2084,RegionB,41
2084,RegionC,57
2084,RegionD,256
2084,RegionE,292
2084,RegionF,0
2085,RegionA,5
2085,RegionB,132
2085,RegionC,21
2085,RegionD,91
2085,RegionE,78
2085,RegionF,67
2086,RegionA,31
2086,RegionB,36
2086,RegionC,33
2086,RegionD,225
2086,RegionE,7
2086,RegionF,141
2087,RegionA,46
2087,RegionB,15
2087,RegionC,38
2087,RegionD,351
2087,RegionE,146
2087,RegionF,116
2088,RegionA,65
2088,RegionB,3
2088,RegionC,58
2088,RegionD,221
2088,RegionE,231
2088,RegionF,108
2089,RegionA,40
2089,RegionB,83
2089,RegionC,7
2089,RegionD,355
2089,RegionE,347
2089,RegionF,112
2090,RegionA,39
2090,RegionB,85
2090,RegionC,11
2090,RegionD,248
2090,RegionE,23
2090,RegionF,154
2091,RegionA,73
2091,RegionB,12
2091,RegionC,44
2091,RegionD,520
2091,RegionE,20
2091,RegionF,0
2092,RegionA,133
2092,RegionB,69
2092,RegionC,167
2092,RegionD,453
2092,RegionE,85
2092,RegionF,82
2093,RegionA,39
2093,RegionB,132
2093,RegionC,153
2093,RegionD,256
2093,RegionE,38
2093,RegionF,88
2094,RegionA,50
2094,RegionB,15
2094,RegionC,170
2094,RegionD,153
2094,RegionE,425
2094,RegionF,184
2095,RegionA,25
2095,RegionB,34
2095,RegionC,37
2095,RegionD,346
2095,RegionE,311
2095,RegionF,0
2096,RegionA,23
2096,RegionB,261
2096,RegionC,24
2096,RegionD,167
2096,RegionE,31
2096,RegionF,129
2097,RegionA,113
2097,RegionB,267
2097,RegionC,32
2097,RegionD,152
2097,RegionE,191
2097,RegionF,167
2098,RegionA,20
2098,RegionB,72
2098,RegionC,0
2098,RegionD,199
2098,RegionE,119
2098,RegionF,21
2099,RegionA,108
2099,RegionB,63
2099,RegionC,21
2099,RegionD,173
2099,RegionE,151
2099,RegionF,106
2100,RegionA,32
2100,RegionB,5
2100,RegionC,107
2100,RegionD,184
2100,RegionE,129
2100,RegionF,12
2101,RegionA,12
2101,RegionB,25
2101,RegionC,48
2101,RegionD,91
2101,RegionE,235
2101,RegionF,32
2102,RegionA,38
2102,RegionB,16
2102,RegionC,21
2102,RegionD,134
2102,RegionE,16
2102,RegionF,50
2103,RegionA,36
2103,RegionB,7
2103,RegionC,40
2103,RegionD,163
2103,RegionE,23
2103,RegionF,157
2104,RegionA,45
2104,RegionB,93
2104,RegionC,41
2104,RegionD,82
2104,RegionE,67
2104,RegionF,36
2105,RegionA,29
2105,RegionB,0
2105,RegionC,253
2105,RegionD,108
2105,RegionE,73
2105,RegionF,14
2106,RegionA,6
2106,RegionB,42
2106,RegionC,86
2106,RegionD,274
2106,RegionE,84
2106,RegionF,136
2107,RegionA,23
2107,RegionB,16
2107,RegionC,22
2107,RegionD,262
2107,RegionE,4
2107,RegionF,77
2108,RegionA,14
2108,RegionB,145
2108,RegionC,136
2108,RegionD,109
2108,RegionE,159
2108,RegionF,108
2109,RegionA,104
2109,RegionB,50
2109,RegionC,91
2109,RegionD,215
2109,RegionE,27
2109,RegionF,57
2110,RegionA,15
2110,RegionB,51
2110,RegionC,11
2110,RegionD,154
2110,RegionE,11
2110,RegionF,233
2111,RegionA,48
2111,RegionB,41
2111,RegionC,40
2111,RegionD,445
2111,RegionE,116
2111,RegionF,70
2112,RegionA,14
2112,RegionB,113
2112,RegionC,16
2112,RegionD,16
2112,RegionE,37
2112,RegionF,210
2113,RegionA,43
2113,RegionB,0
2113,RegionC,3
2113,RegionD,98
2113,RegionE,112
2113,RegionF,25
2114,RegionA,30
2114,RegionB,25
2114,RegionC,97
2114,RegionD,116
2114,RegionE,44
2114,RegionF,444
2115,RegionA,18
2115,RegionB,176
2115,RegionC,0
2115,RegionD,291
2115,RegionE,0
2115,RegionF,69
2116,RegionA,20
2116,RegionB,103
2116,RegionC,6
2116,RegionD,219
2116,RegionE,450
2116,RegionF,144
2117,RegionA,88
2117,RegionB,20
2117,RegionC,116
2117,RegionD,231
2117,RegionE,356
2117,RegionF,232
2118,RegionA,5
2118,RegionB,132
2118,RegionC,3
2118,RegionD,295
2118,RegionE,68
2118,RegionF,151
2119,RegionA,18
2119,RegionB,57
2119,RegionC,62
2119,RegionD,365
2119,RegionE,11
2119,RegionF,76
2120,RegionA,24
2120,RegionB,23
2120,RegionC,85
2120,RegionD,283
2120,RegionE,204
2120,RegionF,72
2121,RegionA,22
2121,RegionB,32
2121,RegionC,97
2121,RegionD,112
2121,RegionE,200
2121,RegionF,161
2122,RegionA,114
2122,RegionB,20
2122,RegionC,24
2122,RegionD,0
2122,RegionE,118
2122,RegionF,224
2123,RegionA,10
2123,RegionB,72
2123,RegionC,44
2123,RegionD,17
2123,RegionE,53
2123,RegionF,99
2124,RegionA,8
2124,RegionB,4
2124,RegionC,2
2124,RegionD,101
2124,RegionE,22
2124,RegionF,109
2125,RegionA,15
2125,RegionB,33
2125,RegionC,78
2125,RegionD,467
2125,RegionE,52
2125,RegionF,70
2126,RegionA,4
2126,RegionB,25
2126,RegionC,40
2126,RegionD,186
2126,RegionE,66
2126,RegionF,99
2127,RegionA,25
2127,RegionB,110
2127,RegionC,46
2127,RegionD,181
2127,RegionE,70
2127,RegionF,101
2128,RegionA,54
2128,RegionB,10
2128,RegionC,68
