datetime,source_date,source_time,price_yuan_per_kwh
2025-11-14 08:50:00,2025-11-14,08:50:00,0.908
2025-11-14 09:00:00,2025-11-14,09:00:00,0.9333
2025-11-14 09:10:00,2025-11-14,09:10:00,0.8695
2025-11-14 09:20:00,2025-11-14,09:20:00,0.8349
2025-11-14 09:30:00,2025-11-14,09:30:00,0.8531
2025-11-14 09:40:00,2025-11-14,09:40:00,0.8255
2025-11-14 09:50:00,2025-11-14,09:50:00,0.7923
2025-11-14 10:00:00,2025-11-14,10:00:00,0.767
2025-11-14 10:10:00,2025-11-14,10:10:00,0.7168
2025-11-14 10:20:00,2025-11-14,10:20:00,0.6744
2025-11-14 10:30:00,2025-11-14,10:30:00,0.6892
2025-11-14 10:40:00,2025-11-14,10:40:00,0.7493
2025-11-14 10:50:00,2025-11-14,10:50:00,0.6161
2025-11-14 11:00:00,2025-11-14,11:00:00,0.372
2025-11-14 11:10:00,2025-11-14,11:10:00,0.3445
2025-11-14 11:20:00,2025-11-14,11:20:00,0.3391
2025-11-14 11:30:00,2025-11-14,11:30:00,0.2892
2025-11-14 11:40:00,2025-11-14,11:40:00,0.3301
2025-11-14 11:50:00,2025-11-14,11:50:00,0.3637
2025-11-14 12:00:00,2025-11-14,12:00:00,0.3513
2025-11-14 12:10:00,2025-11-14,12:10:00,0.3531
2025-11-14 12:20:00,2025-11-14,12:20:00,0.3454
2025-11-14 12:30:00,2025-11-14,12:30:00,0.321
2025-11-14 12:40:00,2025-11-14,12:40:00,0.3286
2025-11-14 12:50:00,2025-11-14,12:50:00,0.4758
2025-11-14 13:00:00,2025-11-14,13:00:00,0.6726
2025-11-14 13:10:00,2025-11-14,13:10:00,0.6982
2025-11-14 13:20:00,2025-11-14,13:20:00,0.6529
2025-11-14 13:30:00,2025-11-14,13:30:00,0.6443
2025-11-14 13:40:00,2025-11-14,13:40:00,0.6927
2025-11-14 13:50:00,2025-11-14,13:50:00,0.7717
2025-11-14 14:00:00,2025-11-14,14:00:00,0.8055
2025-11-14 14:10:00,2025-11-14,14:10:00,0.7391
2025-11-14 14:20:00,2025-11-14,14:20:00,0.7425
2025-11-14 14:30:00,2025-11-14,14:30:00,0.8365
2025-11-14 14:40:00,2025-11-14,14:40:00,0.8581
2025-11-14 14:50:00,2025-11-14,14:50:00,0.7381
2025-11-14 15:00:00,2025-11-14,15:00:00,0.5823
2025-11-14 15:10:00,2025-11-14,15:10:00,0.5707
2025-11-14 15:20:00,2025-11-14,15:20:00,0.5911
2025-11-14 15:30:00,2025-11-14,15:30:00,0.5789
2025-11-14 15:40:00,2025-11-14,15:40:00,0.5865
2025-11-14 15:50:00,2025-11-14,15:50:00,0.6416
2025-11-14 16:00:00,2025-11-14,16:00:00,0.6905
2025-11-14 16:10:00,2025-11-14,16:10:00,0.6596
2025-11-14 16:20:00,2025-11-14,16:20:00,0.6834
2025-11-14 16:30:00,2025-11-14,16:30:00,0.7671
2025-11-14 16:40:00,2025-11-14,16:40:00,0.7777
2025-11-14 16:50:00,2025-11-14,16:50:00,0.7554
2025-11-14 17:00:00,2025-11-14,17:00:00,0.7475
2025-11-14 17:10:00,2025-11-14,17:10:00,0.7543
2025-11-14 17:20:00,2025-11-14,17:20:00,0.7401
2025-11-14 17:30:00,2025-11-14,17:30:00,0.6919
2025-11-14 17:40:00,2025-11-14,17:40:00,0.6651
2025-11-14 17:50:00,2025-11-14,17:50:00,0.8515
2025-11-14 18:00:00,2025-11-14,18:00:00,1.1314
2025-11-14 18:10:00,2025-11-14,18:10:00,1.1633
2025-11-14 18:20:00,2025-11-14,18:20:00,1.0946
2025-11-14 18:30:00,2025-11-14,18:30:00,1.0769
2025-11-14 18:40:00,2025-11-14,18:40:00,1.1197
2025-11-14 18:50:00,2025-11-14,18:50:00,1.1519
2025-11-14 19:00:00,2025-11-14,19:00:00,1.1329
2025-11-14 19:10:00,2025-11-14,19:10:00,1.0881
2025-11-14 19:20:00,2025-11-14,19:20:00,1.1029
2025-11-14 19:30:00,2025-11-14,19:30:00,1.1537
2025-11-14 19:40:00,2025-11-14,19:40:00,1.1351
2025-11-14 19:50:00,2025-11-14,19:50:00,1.1052
2025-11-14 20:00:00,2025-11-14,20:00:00,1.1046
2025-11-14 20:10:00,2025-11-14,20:10:00,1.1115
2025-11-14 20:20:00,2025-11-14,20:20:00,1.0964
2025-11-14 20:30:00,2025-11-14,20:30:00,1.1098
2025-11-14 20:40:00,2025-11-14,20:40:00,1.1899
2025-11-14 20:50:00,2025-11-14,20:50:00,1.0248
2025-11-14 21:00:00,2025-11-14,21:00:00,0.7443
2025-11-14 21:10:00,2025-11-14,21:10:00,0.805
2025-11-14 21:20:00,2025-11-14,21:20:00,0.866
2025-11-14 21:30:00,2025-11-14,21:30:00,0.8081
2025-11-14 21:40:00,2025-11-14,21:40:00,0.8173
2025-11-14 21:50:00,2025-11-14,21:50:00,0.6133
2025-11-14 22:00:00,2025-11-14,22:00:00,0.2825
2025-11-14 22:10:00,2025-11-14,22:10:00,0.2419
2025-11-14 22:20:00,2025-11-14,22:20:00,0.2909
2025-11-14 22:30:00,2025-11-14,22:30:00,0.2878
2025-11-14 22:40:00,2025-11-14,22:40:00,0.2944
2025-11-14 22:50:00,2025-11-14,22:50:00,0.3101
2025-11-14 23:00:00,2025-11-14,23:00:00,0.332
2025-11-14 23:10:00,2025-11-14,23:10:00,0.3564
2025-11-14 23:20:00,2025-11-14,23:20:00,0.3189
2025-11-14 23:30:00,2025-11-14,23:30:00,0.2692
2025-11-14 23:40:00,2025-11-14,23:40:00,0.3222
2025-11-14 23:50:00,2025-11-14,23:50:00,0.3456
2025-11-15 00:00:00,2025-11-14,0:00+1,0.3044
2025-11-15 00:10:00,2025-11-15,00:10:00,0.2995
2025-11-15 00:20:00,2025-11-15,00:20:00,0.3322
2025-11-15 00:30:00,2025-11-15,00:30:00,0.3541
2025-11-15 00:40:00,2025-11-15,00:40:00,0.3268
2025-11-15 00:50:00,2025-11-15,00:50:00,0.3386
2025-11-15 01:00:00,2025-11-15,01:00:00,0.3847
2025-11-15 01:10:00,2025-11-15,01:10:00,0.374
2025-11-15 01:20:00,2025-11-15,01:20:00,0.3666
2025-11-15 01:30:00,2025-11-15,01:30:00,0.3681
2025-11-15 01:40:00,2025-11-15,01:40:00,0.3235
2025-11-15 01:50:00,2025-11-15,01:50:00,0.307
2025-11-15 02:00:00,2025-11-15,02:00:00,0.3244
2025-11-15 02:10:00,2025-11-15,02:10:00,0.3082
2025-11-15 02:20:00,2025-11-15,02:20:00,0.3037
2025-11-15 02:30:00,2025-11-15,02:30:00,0.3344
2025-11-15 02:40:00,2025-11-15,02:40:00,0.3701
2025-11-15 02:50:00,2025-11-15,02:50:00,0.3743
2025-11-15 03:00:00,2025-11-15,03:00:00,0.3608
2025-11-15 03:10:00,2025-11-15,03:10:00,0.3762
2025-11-15 03:20:00,2025-11-15,03:20:00,0.3913
2025-11-15 03:30:00,2025-11-15,03:30:00,0.394
2025-11-15 03:40:00,2025-11-15,03:40:00,0.397
2025-11-15 03:50:00,2025-11-15,03:50:00,0.3683
2025-11-15 04:00:00,2025-11-15,04:00:00,0.3427
2025-11-15 04:10:00,2025-11-15,04:10:00,0.3888
2025-11-15 04:20:00,2025-11-15,04:20:00,0.4036
2025-11-15 04:30:00,2025-11-15,04:30:00,0.3555
2025-11-15 04:40:00,2025-11-15,04:40:00,0.3214
2025-11-15 04:50:00,2025-11-15,04:50:00,0.3436
2025-11-15 05:00:00,2025-11-15,05:00:00,0.388
2025-11-15 05:10:00,2025-11-15,05:10:00,0.3832
2025-11-15 05:20:00,2025-11-15,05:20:00,0.3734
2025-11-15 05:30:00,2025-11-15,05:30:00,0.3656
2025-11-15 05:40:00,2025-11-15,05:40:00,0.3517
2025-11-15 05:50:00,2025-11-15,05:50:00,0.5139
2025-11-15 06:00:00,2025-11-15,06:00:00,0.7572
2025-11-15 06:10:00,2025-11-15,06:10:00,0.7781
2025-11-15 06:20:00,2025-11-15,06:20:00,0.7332
2025-11-15 06:30:00,2025-11-15,06:30:00,0.7392
2025-11-15 06:40:00,2025-11-15,06:40:00,0.7609
2025-11-15 06:50:00,2025-11-15,06:50:00,0.7893
2025-11-15 07:00:00,2025-11-15,07:00:00,0.7994
2025-11-15 07:10:00,2025-11-15,07:10:00,0.7677
2025-11-15 07:20:00,2025-11-15,07:20:00,0.7653
2025-11-15 07:30:00,2025-11-15,07:30:00,0.7507
2025-11-15 07:40:00,2025-11-15,07:40:00,0.6432
2025-11-15 07:50:00,2025-11-15,07:50:00,0.7331
2025-11-15 08:00:00,2025-11-15,08:00:00,0.968
2025-11-15 08:10:00,2025-11-15,08:10:00,0.9873
2025-11-15 08:20:00,2025-11-15,08:20:00,0.936
2025-11-15 08:30:00,2025-11-15,08:30:00,0.9075
2025-11-15 08:40:00,2025-11-15,08:40:00,0.8495
2025-11-15 08:50:00,2025-11-15,08:50:00,0.8507
2025-11-15 09:00:00,2025-11-15,09:00:00,0.907
2025-11-15 09:10:00,2025-11-15,09:10:00,0.912
2025-11-15 09:20:00,2025-11-15,09:20:00,0.8726
2025-11-15 09:30:00,2025-11-15,09:30:00,0.8212
2025-11-15 09:40:00,2025-11-15,09:40:00,0.7895
2025-11-15 09:50:00,2025-11-15,09:50:00,0.8179
2025-11-15 10:00:00,2025-11-15,10:00:00,0.857
2025-11-15 10:10:00,2025-11-15,10:10:00,0.8108
2025-11-15 10:20:00,2025-11-15,10:20:00,0.7605
2025-11-15 10:30:00,2025-11-15,10:30:00,0.7504
2025-11-15 10:40:00,2025-11-15,10:40:00,0.7188
2025-11-15 10:50:00,2025-11-15,10:50:00,0.5258
2025-11-15 11:00:00,2025-11-15,11:00:00,0.2797
2025-11-15 11:10:00,2025-11-15,11:10:00,0.2532
2025-11-15 11:20:00,2025-11-15,11:20:00,0.314
2025-11-15 11:30:00,2025-11-15,11:30:00,0.3301
2025-11-15 11:40:00,2025-11-15,11:40:00,0.2962
2025-11-15 11:50:00,2025-11-15,11:50:00,0.292
2025-11-15 12:00:00,2025-11-15,12:00:00,0.323
2025-11-15 12:10:00,2025-11-15,12:10:00,0.3197
2025-11-15 12:20:00,2025-11-15,12:20:00,0.2926
2025-11-15 12:30:00,2025-11-15,12:30:00,0.2769
2025-11-15 12:40:00,2025-11-15,12:40:00,0.3206
2025-11-15 12:50:00,2025-11-15,12:50:00,0.4966
2025-11-15 13:00:00,2025-11-15,13:00:00,0.6842
2025-11-15 13:10:00,2025-11-15,13:10:00,0.6692
2025-11-15 13:20:00,2025-11-15,13:20:00,0.6523
2025-11-15 13:30:00,2025-11-15,13:30:00,0.7143
2025-11-15 13:40:00,2025-11-15,13:40:00,0.7392
2025-11-15 13:50:00,2025-11-15,13:50:00,0.7266
2025-11-15 14:00:00,2025-11-15,14:00:00,0.7229
2025-11-15 14:10:00,2025-11-15,14:10:00,0.7605
2025-11-15 14:20:00,2025-11-15,14:20:00,0.7643
2025-11-15 14:30:00,2025-11-15,14:30:00,0.7723
2025-11-15 14:40:00,2025-11-15,14:40:00,0.8636
2025-11-15 14:50:00,2025-11-15,14:50:00,0.742
2025-11-15 15:00:00,2025-11-15,15:00:00,0.5105
2025-11-15 15:10:00,2025-11-15,15:10:00,0.5805
2025-11-15 15:20:00,2025-11-15,15:20:00,0.6352
2025-11-15 15:30:00,2025-11-15,15:30:00,0.5631
2025-11-15 15:40:00,2025-11-15,15:40:00,0.5846
2025-11-15 15:50:00,2025-11-15,15:50:00,0.6728
2025-11-15 16:00:00,2025-11-15,16:00:00,0.7231
2025-11-15 16:10:00,2025-11-15,16:10:00,0.6695
2025-11-15 16:20:00,2025-11-15,16:20:00,0.6411
2025-11-15 16:30:00,2025-11-15,16:30:00,0.6941
2025-11-15 16:40:00,2025-11-15,16:40:00,0.7593
2025-11-15 16:50:00,2025-11-15,16:50:00,0.7584
2025-11-15 17:00:00,2025-11-15,17:00:00,0.71
2025-11-15 17:10:00,2025-11-15,17:10:00,0.7104
2025-11-15 17:20:00,2025-11-15,17:20:00,0.7705
2025-11-15 17:30:00,2025-11-15,17:30:00,0.8024
2025-11-15 17:40:00,2025-11-15,17:40:00,0.7359
2025-11-15 17:50:00,2025-11-15,17:50:00,0.8598
2025-11-15 18:00:00,2025-11-15,18:00:00,1.108
2025-11-15 18:10:00,2025-11-15,18:10:00,1.1152
2025-11-15 18:20:00,2025-11-15,18:20:00,1.0908
2025-11-15 18:30:00,2025-11-15,18:30:00,1.1247
2025-11-15 18:40:00,2025-11-15,18:40:00,1.0935
2025-11-15 18:50:00,2025-11-15,18:50:00,1.0827
2025-11-15 19:00:00,2025-11-15,19:00:00,1.1031
2025-11-15 19:10:00,2025-11-15,19:10:00,1.0724
2025-11-15 19:20:00,2025-11-15,19:20:00,1.0526
2025-11-15 19:30:00,2025-11-15,19:30:00,1.0758
2025-11-15 19:40:00,2025-11-15,19:40:00,1.1098
2025-11-15 19:50:00,2025-11-15,19:50:00,1.1354
2025-11-15 20:00:00,2025-11-15,20:00:00,1.1473
2025-11-15 20:10:00,2025-11-15,20:10:00,1.1471
2025-11-15 20:20:00,2025-11-15,20:20:00,1.1261
2025-11-15 20:30:00,2025-11-15,20:30:00,1.1339
2025-11-15 20:40:00,2025-11-15,20:40:00,1.1995
2025-11-15 20:50:00,2025-11-15,20:50:00,1.0456
2025-11-15 21:00:00,2025-11-15,21:00:00,0.7681
2025-11-15 21:10:00,2025-11-15,21:10:00,0.754
2025-11-15 21:20:00,2025-11-15,21:20:00,0.7686
2025-11-15 21:30:00,2025-11-15,21:30:00,0.7402
2025-11-15 21:40:00,2025-11-15,21:40:00,0.8018
2025-11-15 21:50:00,2025-11-15,21:50:00,0.6366
2025-11-15 22:00:00,2025-11-15,22:00:00,0.3154
2025-11-15 22:10:00,2025-11-15,22:10:00,0.263
2025-11-15 22:20:00,2025-11-15,22:20:00,0.3117
2025-11-15 22:30:00,2025-11-15,22:30:00,0.3103
2025-11-15 22:40:00,2025-11-15,22:40:00,0.289
2025-11-15 22:50:00,2025-11-15,22:50:00,0.3184
2025-11-15 23:00:00,2025-11-15,23:00:00,0.3776
2025-11-15 23:10:00,2025-11-15,23:10:00,0.3791
2025-11-15 23:20:00,2025-11-15,23:20:00,0.3677
2025-11-15 23:30:00,2025-11-15,23:30:00,0.3711
2025-11-15 23:40:00,2025-11-15,23:40:00,0.3723
2025-11-15 23:50:00,2025-11-15,23:50:00,0.3779
2025-11-16 00:00:00,2025-11-15,0:00+1,0.4001
2025-11-16 00:10:00,2025-11-16,00:10:00,0.4352
2025-11-16 00:20:00,2025-11-16,00:20:00,0.4243
2025-11-16 00:30:00,2025-11-16,00:30:00,0.3913
2025-11-16 00:40:00,2025-11-16,00:40:00,0.4205
2025-11-16 00:50:00,2025-11-16,00:50:00,0.4548
2025-11-16 01:00:00,2025-11-16,01:00:00,0.4627
2025-11-16 01:10:00,2025-11-16,01:10:00,0.4611
2025-11-16 01:20:00,2025-11-16,01:20:00,0.4133
2025-11-16 01:30:00,2025-11-16,01:30:00,0.3707
2025-11-16 01:40:00,2025-11-16,01:40:00,0.4305
2025-11-16 01:50:00,2025-11-16,01:50:00,0.4733
2025-11-16 02:00:00,2025-11-16,02:00:00,0.4469
2025-11-16 02:10:00,2025-11-16,02:10:00,0.4138
2025-11-16 02:20:00,2025-11-16,02:20:00,0.4078
2025-11-16 02:30:00,2025-11-16,02:30:00,0.4368
2025-11-16 02:40:00,2025-11-16,02:40:00,0.479
2025-11-16 02:50:00,2025-11-16,02:50:00,0.467
2025-11-16 03:00:00,2025-11-16,03:00:00,0.4303
2025-11-16 03:10:00,2025-11-16,03:10:00,0.461
2025-11-16 03:20:00,2025-11-16,03:20:00,0.4761
2025-11-16 03:30:00,2025-11-16,03:30:00,0.4412
2025-11-16 03:40:00,2025-11-16,03:40:00,0.4084
2025-11-16 03:50:00,2025-11-16,03:50:00,0.3975
2025-11-16 04:00:00,2025-11-16,04:00:00,0.4077
2025-11-16 04:10:00,2025-11-16,04:10:00,0.426
2025-11-16 04:20:00,2025-11-16,04:20:00,0.4378
2025-11-16 04:30:00,2025-11-16,04:30:00,0.4272
2025-11-16 04:40:00,2025-11-16,04:40:00,0.3965
2025-11-16 04:50:00,2025-11-16,04:50:00,0.4171
2025-11-16 05:00:00,2025-11-16,05:00:00,0.4672
2025-11-16 05:10:00,2025-11-16,05:10:00,0.4604
2025-11-16 05:20:00,2025-11-16,05:20:00,0.4888
2025-11-16 05:30:00,2025-11-16,05:30:00,0.498
2025-11-16 05:40:00,2025-11-16,05:40:00,0.3851
2025-11-16 05:50:00,2025-11-16,05:50:00,0.5908
2025-11-16 06:00:00,2025-11-16,06:00:00,0.9986
2025-11-16 06:10:00,2025-11-16,06:10:00,1.0208
2025-11-16 06:20:00,2025-11-16,06:20:00,0.9501
2025-11-16 06:30:00,2025-11-16,06:30:00,0.9844
2025-11-16 06:40:00,2025-11-16,06:40:00,1.0141
2025-11-16 06:50:00,2025-11-16,06:50:00,0.9922
2025-11-16 07:00:00,2025-11-16,07:00:00,0.9516
2025-11-16 07:10:00,2025-11-16,07:10:00,0.9585
2025-11-16 07:20:00,2025-11-16,07:20:00,0.9706
2025-11-16 07:30:00,2025-11-16,07:30:00,0.919
2025-11-16 07:40:00,2025-11-16,07:40:00,0.8173
2025-11-16 07:50:00,2025-11-16,07:50:00,0.9837
2025-11-16 08:00:00,2025-11-16,08:00:00,1.3027
2025-11-16 08:10:00,2025-11-16,08:10:00,1.3256
2025-11-16 08:20:00,2025-11-16,08:20:00,1.2962
2025-11-16 08:30:00,2025-11-16,08:30:00,1.3191
2025-11-16 08:40:00,2025-11-16,08:40:00,1.251
2025-11-16 08:50:00,2025-11-16,08:50:00,1.2202
2025-11-16 09:00:00,2025-11-16,09:00:00,1.2362
2025-11-16 09:10:00,2025-11-16,09:10:00,1.1726
2025-11-16 09:20:00,2025-11-16,09:20:00,1.116
2025-11-16 09:30:00,2025-11-16,09:30:00,1.1033
2025-11-16 09:40:00,2025-11-16,09:40:00,1.0802
2025-11-16 09:50:00,2025-11-16,09:50:00,1.0505
2025-11-16 10:00:00,2025-11-16,10:00:00,1.0375
2025-11-16 10:10:00,2025-11-16,10:10:00,1.0493
2025-11-16 10:20:00,2025-11-16,10:20:00,1.0225
2025-11-16 10:30:00,2025-11-16,10:30:00,1.0052
2025-11-16 10:40:00,2025-11-16,10:40:00,1.0787
2025-11-16 10:50:00,2025-11-16,10:50:00,0.9575
2025-11-16 11:00:00,2025-11-16,11:00:00,0.6887
2025-11-16 11:10:00,2025-11-16,11:10:00,0.6198
2025-11-16 11:20:00,2025-11-16,11:20:00,0.6075
2025-11-16 11:30:00,2025-11-16,11:30:00,0.577
2025-11-16 11:40:00,2025-11-16,11:40:00,0.6019
2025-11-16 11:50:00,2025-11-16,11:50:00,0.5736
2025-11-16 12:00:00,2025-11-16,12:00:00,0.4938
2025-11-16 12:10:00,2025-11-16,12:10:00,0.4887
2025-11-16 12:20:00,2025-11-16,12:20:00,0.5458
2025-11-16 12:30:00,2025-11-16,12:30:00,0.5709
2025-11-16 12:40:00,2025-11-16,12:40:00,0.506
2025-11-16 12:50:00,2025-11-16,12:50:00,0.6037
2025-11-16 13:00:00,2025-11-16,13:00:00,0.8477
2025-11-16 13:10:00,2025-11-16,13:10:00,0.9536
2025-11-16 13:20:00,2025-11-16,13:20:00,0.9542
2025-11-16 13:30:00,2025-11-16,13:30:00,0.9355
2025-11-16 13:40:00,2025-11-16,13:40:00,0.9429
2025-11-16 13:50:00,2025-11-16,13:50:00,0.9775
2025-11-16 14:00:00,2025-11-16,14:00:00,1.0214
2025-11-16 14:10:00,2025-11-16,14:10:00,1.0487
2025-11-16 14:20:00,2025-11-16,14:20:00,1.0379
2025-11-16 14:30:00,2025-11-16,14:30:00,1.0564
2025-11-16 14:40:00,2025-11-16,14:40:00,1.163
2025-11-16 14:50:00,2025-11-16,14:50:00,1.0516
2025-11-16 15:00:00,2025-11-16,15:00:00,0.7815
2025-11-16 15:10:00,2025-11-16,15:10:00,0.7448
2025-11-16 15:20:00,2025-11-16,15:20:00,0.8387
2025-11-16 15:30:00,2025-11-16,15:30:00,0.8974
2025-11-16 15:40:00,2025-11-16,15:40:00,0.8676
2025-11-16 15:50:00,2025-11-16,15:50:00,0.875
2025-11-16 16:00:00,2025-11-16,16:00:00,0.9366
2025-11-16 16:10:00,2025-11-16,16:10:00,0.9528
2025-11-16 16:20:00,2025-11-16,16:20:00,0.9685
2025-11-16 16:30:00,2025-11-16,16:30:00,1.0048
2025-11-16 16:40:00,2025-11-16,16:40:00,1.0382
2025-11-16 16:50:00,2025-11-16,16:50:00,1.1045
2025-11-16 17:00:00,2025-11-16,17:00:00,1.1649
2025-11-16 17:10:00,2025-11-16,17:10:00,1.1376
2025-11-16 17:20:00,2025-11-16,17:20:00,1.1226
2025-11-16 17:30:00,2025-11-16,17:30:00,1.1368
2025-11-16 17:40:00,2025-11-16,17:40:00,1.1177
2025-11-16 17:50:00,2025-11-16,17:50:00,1.1918
2025-11-16 18:00:00,2025-11-16,18:00:00,1.3141
2025-11-16 18:10:00,2025-11-16,18:10:00,1.3011
2025-11-16 18:20:00,2025-11-16,18:20:00,1.2881
2025-11-16 18:30:00,2025-11-16,18:30:00,1.3175
2025-11-16 18:40:00,2025-11-16,18:40:00,1.2923
2025-11-16 18:50:00,2025-11-16,18:50:00,1.2557
2025-11-16 19:00:00,2025-11-16,19:00:00,1.2555
2025-11-16 19:10:00,2025-11-16,19:10:00,1.2859
2025-11-16 19:20:00,2025-11-16,19:20:00,1.2625
2025-11-16 19:30:00,2025-11-16,19:30:00,1.2309
2025-11-16 19:40:00,2025-11-16,19:40:00,1.3119
2025-11-16 19:50:00,2025-11-16,19:50:00,1.3416
2025-11-16 20:00:00,2025-11-16,20:00:00,1.2749
2025-11-16 20:10:00,2025-11-16,20:10:00,1.2355
2025-11-16 20:20:00,2025-11-16,20:20:00,1.2512
2025-11-16 20:30:00,2025-11-16,20:30:00,1.3033
2025-11-16 20:40:00,2025-11-16,20:40:00,1.3282
2025-11-16 20:50:00,2025-11-16,20:50:00,1.1761
2025-11-16 21:00:00,2025-11-16,21:00:00,0.9563
2025-11-16 21:10:00,2025-11-16,21:10:00,0.9448
2025-11-16 21:20:00,2025-11-16,21:20:00,0.9733
2025-11-16 21:30:00,2025-11-16,21:30:00,0.9652
2025-11-16 21:40:00,2025-11-16,21:40:00,0.9687
2025-11-16 21:50:00,2025-11-16,21:50:00,0.7258
2025-11-16 22:00:00,2025-11-16,22:00:00,0.3752
2025-11-16 22:10:00,2025-11-16,22:10:00,0.3594
2025-11-16 22:20:00,2025-11-16,22:20:00,0.4442
2025-11-16 22:30:00,2025-11-16,22:30:00,0.4416
2025-11-16 22:40:00,2025-11-16,22:40:00,0.3952
2025-11-16 22:50:00,2025-11-16,22:50:00,0.386
2025-11-16 23:00:00,2025-11-16,23:00:00,0.405
2025-11-16 23:10:00,2025-11-16,23:10:00,0.3813
2025-11-16 23:20:00,2025-11-16,23:20:00,0.383
2025-11-16 23:30:00,2025-11-16,23:30:00,0.4195
2025-11-16 23:40:00,2025-11-16,23:40:00,0.4273
2025-11-16 23:50:00,2025-11-16,23:50:00,0.4287
2025-11-17 00:00:00,2025-11-16,0:00+1,0.4158
2025-11-17 00:10:00,2025-11-17,00:10:00,0.3623
2025-11-17 00:20:00,2025-11-17,00:20:00,0.3717
2025-11-17 00:30:00,2025-11-17,00:30:00,0.4424
2025-11-17 00:40:00,2025-11-17,00:40:00,0.4672
2025-11-17 00:50:00,2025-11-17,00:50:00,0.4683
2025-11-17 01:00:00,2025-11-17,01:00:00,0.4832
2025-11-17 01:10:00,2025-11-17,01:10:00,0.5101
2025-11-17 01:20:00,2025-11-17,01:20:00,0.4708
2025-11-17 01:30:00,2025-11-17,01:30:00,0.3909
2025-11-17 01:40:00,2025-11-17,01:40:00,0.3865
2025-11-17 01:50:00,2025-11-17,01:50:00,0.4472
2025-11-17 02:00:00,2025-11-17,02:00:00,0.5007
2025-11-17 02:10:00,2025-11-17,02:10:00,0.4784
2025-11-17 02:20:00,2025-11-17,02:20:00,0.4385
2025-11-17 02:30:00,2025-11-17,02:30:00,0.4244
2025-11-17 02:40:00,2025-11-17,02:40:00,0.4351
2025-11-17 02:50:00,2025-11-17,02:50:00,0.4773
2025-11-17 03:00:00,2025-11-17,03:00:00,0.5108
2025-11-17 03:10:00,2025-11-17,03:10:00,0.4742
2025-11-17 03:20:00,2025-11-17,03:20:00,0.4174
2025-11-17 03:30:00,2025-11-17,03:30:00,0.3978
2025-11-17 03:40:00,2025-11-17,03:40:00,0.4336
2025-11-17 03:50:00,2025-11-17,03:50:00,0.4708
2025-11-17 04:00:00,2025-11-17,04:00:00,0.4705
2025-11-17 04:10:00,2025-11-17,04:10:00,0.4366
2025-11-17 04:20:00,2025-11-17,04:20:00,0.4111
2025-11-17 04:30:00,2025-11-17,04:30:00,0.4031
2025-11-17 04:40:00,2025-11-17,04:40:00,0.3962
2025-11-17 04:50:00,2025-11-17,04:50:00,0.4331
2025-11-17 05:00:00,2025-11-17,05:00:00,0.4897
2025-11-17 05:10:00,2025-11-17,05:10:00,0.486
2025-11-17 05:20:00,2025-11-17,05:20:00,0.4472
2025-11-17 05:30:00,2025-11-17,05:30:00,0.4074
2025-11-17 05:40:00,2025-11-17,05:40:00,0.4169
2025-11-17 05:50:00,2025-11-17,05:50:00,0.6463
2025-11-17 06:00:00,2025-11-17,06:00:00,0.9611
2025-11-17 06:10:00,2025-11-17,06:10:00,1.02
2025-11-17 06:20:00,2025-11-17,06:20:00,0.9883
2025-11-17 06:30:00,2025-11-17,06:30:00,0.9856
2025-11-17 06:40:00,2025-11-17,06:40:00,0.9691
2025-11-17 06:50:00,2025-11-17,06:50:00,0.9538
2025-11-17 07:00:00,2025-11-17,07:00:00,0.969
2025-11-17 07:10:00,2025-11-17,07:10:00,1.02
2025-11-17 07:20:00,2025-11-17,07:20:00,1.0232
2025-11-17 07:30:00,2025-11-17,07:30:00,0.9312
2025-11-17 07:40:00,2025-11-17,07:40:00,0.8197
2025-11-17 07:50:00,2025-11-17,07:50:00,1.0004
2025-11-17 08:00:00,2025-11-17,08:00:00,1.3317
2025-11-17 08:10:00,2025-11-17,08:10:00,1.3437
2025-11-17 08:20:00,2025-11-17,08:20:00,1.2884
2025-11-17 08:30:00,2025-11-17,08:30:00,1.299
2025-11-17 08:40:00,2025-11-17,08:40:00,1.2513
2025-11-17 08:50:00,2025-11-17,08:50:00,1.2045
2025-11-17 09:00:00,2025-11-17,09:00:00,1.1954
2025-11-17 09:10:00,2025-11-17,09:10:00,1.1896
2025-11-17 09:20:00,2025-11-17,09:20:00,1.1574
2025-11-17 09:30:00,2025-11-17,09:30:00,1.1091
2025-11-17 09:40:00,2025-11-17,09:40:00,1.08
2025-11-17 09:50:00,2025-11-17,09:50:00,1.0533
2025-11-17 10:00:00,2025-11-17,10:00:00,1.0303
2025-11-17 10:10:00,2025-11-17,10:10:00,1.0267
2025-11-17 10:20:00,2025-11-17,10:20:00,1.0001
2025-11-17 10:30:00,2025-11-17,10:30:00,0.9933
2025-11-17 10:40:00,2025-11-17,10:40:00,1.0582
2025-11-17 10:50:00,2025-11-17,10:50:00,0.9037
2025-11-17 11:00:00,2025-11-17,11:00:00,0.6076
2025-11-17 11:10:00,2025-11-17,11:10:00,0.5631
2025-11-17 11:20:00,2025-11-17,11:20:00,0.6077
2025-11-17 11:30:00,2025-11-17,11:30:00,0.6045
2025-11-17 11:40:00,2025-11-17,11:40:00,0.5837
2025-11-17 11:50:00,2025-11-17,11:50:00,0.5655
2025-11-17 12:00:00,2025-11-17,12:00:00,0.5437
